,PM2.5,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,wind_direction,wind_speed/kph
2018-01-08 18:00:00,4.0,24.0,9.0,0.2,53.0,3.0,26.92,110.09000000000003,30.1,258.54,6.89
2018-01-08 19:00:00,3.0,16.0,10.0,0.2,52.0,2.0,26.67,109.82000000000005,30.3,255.86,6.28
2018-01-08 20:00:00,4.0,13.0,9.0,0.2,55.0,2.0,26.42,109.55999999999995,30.51,252.62,5.69
2018-01-08 21:00:00,3.0,11.0,10.0,0.2,54.0,2.0,26.17,109.28999999999996,30.71,248.64,5.13
2018-01-08 22:00:00,6.0,17.0,11.0,0.2,54.0,2.0,26.15,109.20000000000005,31.41,253.96,5.96
2018-01-08 23:00:00,7.0,31.0,13.0,0.2,54.0,3.0,26.13,109.11000000000001,32.11,257.94,6.84
2018-01-09 00:00:00,7.0,34.0,14.0,0.2,54.0,3.0,26.12,109.01999999999998,32.81,261.01,7.74
2018-01-09 01:00:00,8.0,62.0,9.0,0.3,58.0,4.0,27.05,109.40999999999997,29.6,294.55,12.15
2018-01-09 02:00:00,11.0,59.0,7.0,0.3,63.0,4.0,27.98,109.80999999999995,26.38,308.02,18.35
2018-01-09 03:00:00,8.0,52.0,7.0,0.2,64.0,3.0,28.92,110.20000000000005,23.17,314.52,25.04
2018-01-09 04:00:00,7.0,47.0,5.0,0.2,66.0,2.0,29.08,110.07000000000005,20.72,317.2,25.8
2018-01-09 05:00:00,9.0,49.0,5.0,0.2600000202655792,64.0,2.0,29.24,109.95000000000005,18.28,319.73,26.62
2018-01-09 06:00:00,7.0,60.0,5.0,0.2,64.0,2.0,29.4,109.82000000000005,15.84,322.1,27.48
2018-01-09 07:00:00,14.0,67.0,5.0,0.2,64.0,2.0,28.82,110.88,16.32,321.76,26.13
2018-01-09 08:00:00,4.0,39.0,4.0,0.2,64.0,2.0,28.25,111.95000000000005,16.79,321.38,24.78
2018-01-09 09:00:00,4.0,43.0,6.0,0.2,62.0,2.0,27.67,113.00999999999999,17.27,320.96,23.43
2018-01-09 10:00:00,3.0,35.0,10.0,0.2,57.0,2.0,27.42,113.15999999999997,18.75,321.27,22.62
2018-01-09 11:00:00,7.0,29.0,9.0,0.2,57.0,2.0,27.16,113.30999999999995,20.22,321.61,21.81
2018-01-09 12:00:00,3.0,29.0,13.0,0.2,54.0,3.0,26.9,113.46000000000004,21.7,321.97,21.0
2018-01-09 13:00:00,3.0,26.0,10.0,0.2,57.0,2.0,26.6,114.00999999999999,21.99,321.57,21.54
2018-01-09 14:00:00,3.0,40.0,7.0,0.2,60.0,2.0,26.3,114.55999999999995,22.28,321.19,22.08
2018-01-09 15:00:00,6.0,35.0,7.0,0.2,59.0,2.0,26.0,115.11000000000001,22.58,320.82,22.63
2018-01-09 16:00:00,5.0,35.0,9.0,0.2,57.0,2.0,25.55,115.44000000000005,22.36,323.61,22.42
2018-01-09 17:00:00,4.0,29.0,11.0,0.2,55.0,2.0,25.09,115.75999999999999,22.15,326.43,22.27
2018-01-09 18:00:00,6.0,24.0,12.0,0.2,53.0,2.0,24.64,116.09000000000003,21.93,329.29,22.17
2018-01-09 19:00:00,3.0,24.0,11.0,0.2,54.0,2.0,24.15,116.75999999999999,22.03,328.71,22.26
2018-01-09 20:00:00,4.0,19.0,11.0,0.2,63.0,2.0,23.67,117.44000000000005,22.13,328.12,22.36
2018-01-09 21:00:00,3.0,18.0,15.0,0.2,51.0,2.0,23.18,118.11000000000001,22.23,327.55,22.45
2018-01-09 22:00:00,4.0,16.0,14.0,0.2,52.0,2.0,23.009999999999998,118.53999999999996,22.24,326.41,21.77
2018-01-09 23:00:00,4.0,17.0,20.0,0.3,47.0,5.0,22.84,118.98000000000002,22.25,325.21,21.09
2018-01-10 00:00:00,5.0,17.0,20.0,0.3,47.0,4.0,22.67,119.40999999999997,22.26,323.92,20.42
2018-01-10 01:00:00,6.0,18.0,18.0,0.3,49.0,5.0,23.44,119.50999999999999,20.62,324.51,21.23
2018-01-10 02:00:00,6.0,15.0,12.0,0.3,55.0,4.0,24.22,119.61000000000001,18.97,325.06,22.04
2018-01-10 03:00:00,5.0,14.0,11.0,0.3,57.0,4.0,25.0,119.70000000000005,17.33,325.56,22.86
2018-01-10 04:00:00,9.0,23.0,7.0,0.3,62.0,2.0,25.75,119.26999999999998,15.78,325.64,22.82
2018-01-10 05:00:00,7.0,25.0,6.0,0.2,65.0,2.0,26.5,118.84000000000003,14.23,325.72,22.78
2018-01-10 06:00:00,8.0,33.0,6.0,0.2,65.0,2.0,27.25,118.39999999999998,12.67,325.81,22.74
2018-01-10 07:00:00,8.0,33.0,6.0,0.2,66.0,2.0,26.98,118.95000000000005,12.92,326.82,22.44
2018-01-10 08:00:00,4.0,34.0,7.0,0.2,66.0,2.0,26.7,119.5,13.17,327.86,22.15
2018-01-10 09:00:00,3.0,28.0,8.0,0.2,66.0,2.0,26.43,120.04999999999995,13.42,328.93,21.86
2018-01-10 10:00:00,6.0,25.0,13.0,0.4,62.0,3.0,25.79,120.78999999999996,14.96,328.77,21.41
2018-01-10 11:00:00,6.0,25.0,13.0,0.3,60.0,2.0,25.15,121.52999999999997,16.5,328.61,20.96
2018-01-10 12:00:00,6.0,25.0,12.0,0.3,61.0,3.0,24.509999999999998,122.26999999999998,18.05,328.43,20.5
2018-01-10 13:00:00,7.0,20.0,10.0,0.3,59.0,3.0,23.96,122.88,19.14,327.27,20.73
2018-01-10 14:00:00,6.0,23.0,12.0,0.3,54.0,2.0,23.4,123.49000000000001,20.23,326.14,20.96
2018-01-10 15:00:00,9.0,19.0,9.0,0.3,54.0,3.0,22.84,124.09999999999991,21.32,325.03,21.19
2018-01-10 16:00:00,4.0,18.0,9.0,0.3,54.0,2.0,22.58,124.46000000000004,21.29,324.32,20.34
2018-01-10 17:00:00,6.0,11.0,10.0,0.3,54.0,2.0,22.31,124.82999999999993,21.26,323.54,19.49
2018-01-10 18:00:00,5.0,14.0,15.0,0.3,50.0,2.0,22.04,125.20000000000005,21.22,322.7,18.65
2018-01-10 19:00:00,3.0,13.0,16.0,0.3,50.0,2.0,21.85,125.56999999999994,20.85,323.17,18.18
2018-01-10 20:00:00,6.0,15.0,19.0,0.3,47.0,2.0,21.65,125.94000000000005,20.49,323.66,17.71
2018-01-10 21:00:00,7.0,13.0,18.0,0.3,47.0,2.0,21.46,126.29999999999995,20.12,324.18,17.24
2018-01-10 22:00:00,6.0,16.0,19.0,0.3,46.0,4.0,21.39,126.78999999999996,20.08,324.58,15.81
2018-01-10 23:00:00,8.0,20.0,21.0,0.4,44.0,6.0,21.32,127.27999999999997,20.04,325.07,14.38
2018-01-11 00:00:00,6.0,20.0,23.0,0.4,42.0,5.0,21.25,127.76999999999998,20.0,325.66,12.94
2018-01-11 01:00:00,6.0,20.0,16.0,0.4,47.0,5.0,21.95,127.97000000000003,18.11,327.02,13.05
2018-01-11 02:00:00,11.0,22.0,15.0,0.4,49.0,6.0,22.65,128.18000000000006,16.22,328.36,13.16
2018-01-11 03:00:00,6.0,18.0,11.0,0.4,55.0,5.0,23.34,128.3800000000001,14.33,329.68,13.28
2018-01-11 04:00:00,8.0,18.0,9.0,0.4,58.0,4.0,24.4,127.68000000000006,13.0,325.62,11.75
2018-01-11 05:00:00,5.0,15.0,9.0,0.2400000095367432,59.0,4.0,25.45,126.99000000000001,11.68,320.38,10.3
2018-01-11 06:00:00,5.0,15.0,10.0,0.3,59.0,2.0,26.509999999999998,126.28999999999996,10.36,313.5,8.97
2018-01-11 08:00:00,7.0,17.0,14.0,0.2800000309944153,61.0,3.0,26.77,125.78999999999996,11.36,311.2,5.81
2018-01-11 09:00:00,8.0,18.0,19.0,0.3,60.0,6.0,26.9,125.52999999999997,11.86,308.77,4.24
2018-01-11 10:00:00,8.0,21.0,29.0,0.3,52.0,6.0,26.38,125.48000000000002,12.95,300.94,3.44
2018-01-11 11:00:00,12.0,29.0,57.0,0.4,25.0,6.0,25.87,125.43000000000006,14.04,288.73,2.74
2018-01-11 12:00:00,20.0,62.0,76.0,0.6,9.0,7.0,25.35,125.38000000000011,15.13,269.72,2.23
2018-01-11 13:00:00,29.0,106.0,80.0,0.7,4.0,8.0,25.08,125.08999999999992,16.35,272.14,2.45
2018-01-11 14:00:00,30.0,62.0,81.0,1.1,4.0,11.0,24.82,124.78999999999996,17.56,274.17,2.67
2018-01-11 15:00:00,30.0,71.0,83.0,1.4,4.0,12.0,24.55,124.5,18.78,275.88,2.9
2018-01-11 16:00:00,40.0,90.0,84.0,1.1,4.0,13.0,24.36,124.13000000000011,20.43,273.23,2.83
2018-01-11 17:00:00,60.0,93.0,77.0,1.0,5.0,18.0,24.17,123.75999999999999,22.07,270.46,2.77
2018-01-11 18:00:00,66.0,105.0,80.0,1.0,4.0,17.0,23.98,123.39999999999998,23.72,267.57,2.72
2018-01-11 19:00:00,63.0,103.0,83.0,1.1,4.0,15.0,23.83,123.21000000000004,25.0,272.07,2.55
2018-01-11 20:00:00,21.0,49.0,80.0,1.0,22.0,10.0,23.68,123.00999999999999,26.27,277.14,2.41
2018-01-11 21:00:00,19.0,38.0,67.0,1.0,2.0,9.0,23.53,122.82000000000005,27.55,282.81,2.28
2018-01-11 22:00:00,22.0,30.0,68.0,0.9,2.0,7.0,23.52,122.59000000000003,28.34,284.1,2.27
2018-01-11 23:00:00,19.0,25.0,66.0,0.9,2.0,9.0,23.5,122.36000000000001,29.12,285.4,2.26
2018-01-12 00:00:00,24.0,30.0,66.0,1.2,3.0,22.0,23.490000000000002,122.13,29.9,286.71,2.26
2018-01-12 01:00:00,17.0,34.0,60.0,1.0,9.0,10.0,24.88,121.75,27.71,299.96,1.95
2018-01-12 02:00:00,26.0,45.0,66.0,1.3,10.0,15.0,26.28,121.36000000000001,25.51,316.82,1.78
2018-01-12 03:00:00,36.0,60.0,70.0,1.6,11.0,16.0,27.68,120.97000000000003,23.32,335.24,1.79
2018-01-12 04:00:00,44.0,65.0,71.0,1.6,15.0,16.0,28.9,120.08000000000004,21.51,176.05,0.52
2018-01-12 05:00:00,42.0,60.0,73.0,1.4,20.0,15.0,30.13,119.20000000000005,19.71,162.88,2.79
2018-01-12 06:00:00,41.0,55.0,73.0,1.2,24.0,12.0,31.35,118.30999999999995,17.91,161.54,5.08
2018-01-12 07:00:00,45.0,61.0,81.0,1.1,22.0,10.0,30.99,118.05999999999995,18.52,162.04,5.13
2018-01-12 08:00:00,49.0,87.0,96.0,1.1,14.0,9.0,30.63,117.82000000000005,19.14,162.54,5.19
2018-01-12 09:00:00,55.0,87.0,72.0,0.9,25.0,10.0,30.26,117.57000000000005,19.75,163.02,5.25
2018-01-12 10:00:00,111.0,138.0,104.0,1.5,10.0,16.0,29.89,117.77999999999997,20.9,166.77,3.12
2018-01-12 11:00:00,119.0,172.0,111.0,1.6,4.0,16.0,29.52,117.99000000000001,22.05,185.79,1.05
2018-01-12 12:00:00,123.0,167.0,108.0,1.7,4.0,18.0,29.15,118.20000000000005,23.21,315.46,1.32
2018-01-12 13:00:00,129.0,171.0,106.0,1.9,4.0,17.0,28.95,118.11000000000001,25.31,326.89,1.76
2018-01-12 14:00:00,132.0,171.0,107.0,1.9,4.0,19.0,28.75,118.02999999999997,27.42,333.59,2.24
2018-01-12 15:00:00,127.0,177.0,108.0,2.2,4.0,17.0,28.55,117.95000000000005,29.53,337.9,2.74
2018-01-12 16:00:00,94.0,139.0,97.0,2.0,4.0,17.0,28.26,117.89999999999998,30.6,344.23,2.65
2018-01-12 17:00:00,81.0,127.0,95.0,2.0,4.0,17.0,27.97,117.84000000000003,31.68,350.89,2.6
2018-01-12 18:00:00,76.0,110.0,96.0,1.9,4.0,20.0,27.68,117.78999999999996,32.75,357.73,2.58
2018-01-12 19:00:00,65.0,94.0,82.0,1.7,3.0,16.0,27.44,117.60000000000002,33.77,0.8,2.5
2018-01-12 20:00:00,42.0,63.0,74.0,1.3,2.0,12.0,27.2,117.39999999999998,34.79,4.06,2.43
2018-01-12 21:00:00,28.0,37.0,66.0,0.9,3.0,9.0,26.96,117.20000000000005,35.81,7.5,2.37
2018-01-12 22:00:00,31.0,38.0,66.0,0.9,3.0,9.0,26.759999999999998,117.37,36.19,16.69,1.87
2018-01-12 23:00:00,42.0,50.0,72.0,1.4,2.0,15.0,26.56,117.53999999999996,36.58,31.72,1.46
2018-01-13 00:00:00,49.0,67.0,72.0,1.5,2.0,19.0,26.35,117.71000000000004,36.96,55.41,1.21
2018-01-13 01:00:00,38.0,74.0,62.0,1.3,8.0,15.0,27.36,117.60000000000002,34.21,78.73,1.9
2018-01-13 02:00:00,30.0,55.0,50.0,0.9,18.0,9.0,28.36,117.49000000000001,31.46,88.8,2.74
2018-01-13 03:00:00,31.0,38.0,47.0,0.8,24.0,9.0,29.36,117.37,28.71,94.09,3.61
2018-01-13 04:00:00,36.0,56.0,52.0,1.0,23.0,9.0,29.95,116.77999999999997,27.44,107.83,4.32
2018-01-13 05:00:00,45.0,62.0,54.0,1.0,26.0,11.0,30.54,116.19000000000005,26.16,117.35,5.2
2018-01-13 06:00:00,47.0,71.0,59.0,1.1,26.0,12.0,31.13,115.60000000000002,24.88,123.98,6.17
2018-01-13 07:00:00,53.0,77.0,74.0,1.2,21.0,13.0,30.74,115.13,26.41,116.73,5.25
2018-01-13 08:00:00,81.0,108.0,106.0,1.7,9.0,15.0,30.36,114.65999999999997,27.93,106.64,4.45
2018-01-13 09:00:00,153.0,184.0,119.0,2.1,5.0,26.0,29.98,114.19000000000005,29.45,92.77,3.84
2018-01-13 10:00:00,190.0,241.0,117.0,2.2,4.0,40.0,29.71,114.08000000000004,30.81,78.5,3.6
2018-01-13 11:00:00,194.0,251.0,117.0,2.4,3.0,32.0,29.44,113.97000000000003,32.17,63.23,3.6
2018-01-13 12:00:00,200.0,244.0,112.0,2.7,4.0,26.0,29.18,113.86000000000001,33.52,48.96,3.84
2018-01-13 13:00:00,197.0,234.0,112.0,2.9,3.0,22.0,28.92,113.24000000000001,36.04,50.9,3.88
2018-01-13 14:00:00,213.0,259.0,116.0,3.1,3.0,22.0,28.67,112.62,38.55,52.79,3.92
2018-01-13 15:00:00,201.0,237.0,110.0,2.9,3.0,22.0,28.41,112.0,41.07,54.65,3.97
2018-01-13 16:00:00,193.0,220.0,105.0,2.9,3.0,22.0,28.12,111.71000000000004,43.08,40.4,4.07
2018-01-13 17:00:00,198.0,216.0,102.0,2.8,3.0,18.0,27.83,111.41999999999996,45.1,27.56,4.4
2018-01-13 18:00:00,198.0,223.0,101.0,2.9,3.0,14.0,27.55,111.13,47.12,16.95,4.91
2018-01-13 19:00:00,201.0,228.0,102.0,3.1,3.0,20.0,27.33,110.78999999999996,48.64,15.11,4.78
2018-01-13 20:00:00,193.0,202.0,103.0,3.1,3.0,20.0,27.12,110.45000000000005,50.17,13.16,4.65
2018-01-13 21:00:00,173.0,188.0,101.0,2.7,2.0,20.0,26.91,110.12,51.7,11.1,4.53
2018-01-13 22:00:00,176.0,184.0,104.0,2.5,2.0,19.0,26.84,110.32000000000005,50.74,6.76,4.1
2018-01-13 23:00:00,174.0,190.0,102.0,2.5,2.0,17.0,26.77,110.51999999999998,49.78,1.46,3.7
2018-01-14 00:00:00,179.0,197.0,102.0,2.7,3.0,15.0,26.69,110.73000000000002,48.82,354.94,3.34
2018-01-14 01:00:00,190.0,220.0,99.0,2.8,4.0,19.0,28.3,110.85000000000002,42.8,347.11,3.83
2018-01-14 02:00:00,191.0,219.0,93.0,2.8,7.0,12.0,29.9,110.97000000000003,36.78,341.15,4.38
2018-01-14 03:00:00,184.0,200.0,84.0,2.4,32.0,22.0,31.5,111.10000000000002,30.76,336.55,4.96
2018-01-14 04:00:00,190.0,192.0,93.0,2.7,3.0,12.0,32.84,110.94000000000005,27.54,328.84,6.72
2018-01-14 05:00:00,115.0,118.0,55.0,1.5,128.0,10.0,34.18,110.77999999999997,24.32,324.37,8.55
2018-01-14 06:00:00,61.0,61.0,44.0,1.0,37.0,3.0,35.53,110.62,21.1,321.48,10.41
2018-01-14 07:00:00,44.0,70.0,28.0,0.7,93.0,3.0,34.82,110.89999999999998,22.36,323.59,10.01
2018-01-14 08:00:00,35.0,84.0,21.0,0.6,71.0,4.0,34.11,111.19000000000005,23.62,325.87,9.62
2018-01-14 09:00:00,29.0,77.0,22.0,0.5,71.0,2.0,33.41,111.48000000000002,24.89,328.34,9.24
2018-01-14 10:00:00,121.0,150.0,88.0,1.6,25.0,9.0,32.57,112.38999999999999,27.53,330.29,8.8
2018-01-14 11:00:00,97.0,140.0,84.0,1.4,18.0,5.0,31.73,113.29999999999995,30.17,332.44,8.37
2018-01-14 12:00:00,89.0,125.0,87.0,1.4,12.0,4.0,30.88,114.20000000000005,32.82,334.82,7.95
2018-01-14 13:00:00,72.0,111.0,73.0,1.2,20.0,2.0,30.6,114.65999999999997,33.65,340.18,7.55
2018-01-14 14:00:00,46.0,89.0,64.0,1.0,23.0,2.0,30.33,115.11000000000001,34.49,346.09,7.23
2018-01-14 15:00:00,24.0,57.0,40.0,0.7,44.0,2.0,30.05,115.55999999999995,35.33,352.48,6.98
2018-01-14 16:00:00,14.0,31.0,31.0,0.5,48.0,2.0,29.79,115.79999999999995,36.19,350.48,5.34
2018-01-14 17:00:00,10.0,23.0,29.0,0.4,49.0,2.0,29.53,116.03999999999996,37.05,346.7,3.71
2018-01-14 18:00:00,11.0,26.0,26.0,0.4,52.0,2.0,29.27,116.27999999999997,37.91,337.14,2.12
2018-01-14 19:00:00,13.0,29.0,24.0,0.4,52.0,2.0,29.05,116.36000000000001,38.17,348.48,1.89
2018-01-14 20:00:00,11.0,29.0,25.0,0.4,49.0,2.0,28.83,116.45000000000005,38.42,2.15,1.76
2018-01-14 21:00:00,9.0,30.0,22.0,0.4,52.0,2.0,28.61,116.53999999999996,38.68,17.05,1.74
2018-01-14 22:00:00,15.0,31.0,24.0,0.4,50.0,2.0,28.54,116.79999999999995,38.69,47.1,1.86
2018-01-14 23:00:00,14.0,35.0,32.0,0.5,42.0,2.0,28.46,117.07000000000005,38.69,68.52,2.39
2018-01-15 00:00:00,9.0,33.0,40.0,0.5,36.0,2.0,28.39,117.33000000000004,38.7,81.15,3.11
2018-01-15 01:00:00,20.0,36.0,32.0,0.5,42.0,2.0,28.79,116.74000000000001,37.29,93.21,3.84
2018-01-15 02:00:00,17.0,42.0,39.0,0.6,34.0,2.0,29.19,116.13999999999999,35.88,101.2,4.67
2018-01-15 03:00:00,22.0,50.0,46.0,0.8,30.0,2.0,29.6,115.53999999999996,34.47,106.69,5.58
2018-01-15 04:00:00,29.0,48.0,53.0,0.8,27.0,2.0,30.05,114.65999999999997,33.15,115.68,5.96
2018-01-15 05:00:00,25.0,54.0,57.0,0.9,25.0,11.0,30.5,113.77999999999997,31.83,123.41,6.47
2018-01-15 06:00:00,26.0,56.0,58.0,1.2,27.0,14.0,30.95,112.88999999999999,30.51,129.91,7.08
2018-01-15 07:00:00,31.0,75.0,57.0,1.3,28.0,20.0,30.63,112.17999999999995,33.07,128.69,5.84
2018-01-15 08:00:00,39.0,83.0,61.0,1.4,24.0,18.0,30.3,111.46000000000004,35.62,126.81,4.6
2018-01-15 09:00:00,54.0,87.0,70.0,1.6,16.0,19.0,29.98,110.75,38.18,123.57,3.37
2018-01-15 10:00:00,55.0,104.0,81.0,1.8,5.0,19.0,29.77,110.76999999999998,39.18,96.73,1.99
2018-01-15 11:00:00,59.0,114.0,84.0,2.0,3.0,20.0,29.55,110.78999999999996,40.17,39.34,1.81
2018-01-15 12:00:00,62.0,117.0,85.0,2.0,3.0,18.0,29.34,110.79999999999995,41.16,5.91,3.04
2018-01-15 13:00:00,48.0,101.0,85.0,1.6,4.0,15.0,29.24,111.0,44.01,356.76,4.28
2018-01-15 14:00:00,63.0,122.0,85.0,2.1,6.0,24.0,29.13,111.20000000000005,46.86,351.79,5.59
2018-01-15 15:00:00,71.0,145.0,80.0,2.2,5.0,25.0,29.03,111.39999999999998,49.7,348.71,6.91
2018-01-15 16:00:00,68.0,123.0,72.0,2.1,4.0,18.0,29.18,111.23000000000002,47.05,345.22,7.1
2018-01-15 17:00:00,57.0,110.0,69.0,1.7,3.0,13.0,29.34,111.05999999999995,44.39,341.93,7.32
2018-01-15 18:00:00,48.0,88.0,69.0,1.4,2.0,13.0,29.5,110.88999999999999,41.74,338.84,7.56
2018-01-15 19:00:00,50.0,121.0,57.0,1.1,20.0,12.0,29.36,110.76999999999998,37.69,336.7,7.79
2018-01-15 20:00:00,40.0,253.0,25.0,0.6,54.0,4.0,29.22,110.63999999999999,33.64,334.69,8.03
2018-01-15 21:00:00,45.0,297.0,23.0,0.5,57.0,3.0,29.08,110.51999999999998,29.59,332.8,8.27
2018-01-15 22:00:00,45.0,309.0,28.0,0.6,49.0,4.0,28.63,110.78999999999996,30.53,333.34,7.48
2018-01-15 23:00:00,44.0,298.0,32.0,0.7,44.0,6.0,28.18,111.04999999999995,31.46,334.02,6.69
2018-01-16 00:00:00,38.0,281.0,40.0,0.7,37.0,5.0,27.740000000000002,111.32000000000005,32.4,334.88,5.9
2018-01-16 01:00:00,40.0,267.0,30.0,0.6,49.0,3.0,28.64,111.39999999999998,30.68,351.44,5.45
2018-01-16 02:00:00,38.0,268.0,27.0,0.6,53.0,3.0,29.55,111.49000000000001,28.96,9.18,5.52
2018-01-16 03:00:00,32.0,211.0,26.0,0.6,56.0,2.0,30.45,111.57000000000005,27.25,25.07,6.07
2018-01-16 04:00:00,26.0,145.0,21.0,0.5,62.0,2.0,30.92,110.88,25.82,47.68,4.36
2018-01-16 05:00:00,25.0,132.0,18.0,0.5,67.0,2.0,31.38,110.20000000000005,24.39,84.55,3.89
2018-01-16 06:00:00,29.0,142.0,19.0,0.5,67.0,2.0,31.84,109.50999999999999,22.96,115.9,5.02
2018-01-16 07:00:00,30.0,149.0,27.0,0.6,64.0,3.0,31.54,108.64999999999998,24.8,124.28,4.51
2018-01-16 08:00:00,36.0,168.0,35.0,0.6,55.0,3.0,31.23,107.77999999999997,26.64,134.53,4.12
2018-01-16 09:00:00,48.0,200.0,46.0,0.7,46.0,5.0,30.93,106.90999999999997,28.49,146.47,3.88
2018-01-16 10:00:00,42.0,204.0,50.0,0.8,42.0,4.0,30.59,106.84000000000003,31.01,148.25,3.47
2018-01-16 11:00:00,55.0,212.0,55.0,0.9,38.0,6.0,30.26,106.75999999999999,33.53,150.51,3.06
2018-01-16 12:00:00,59.0,231.0,76.0,1.0,17.0,6.0,29.92,106.67999999999995,36.05,153.45,2.65
2018-01-16 13:00:00,65.0,228.0,74.0,1.1,17.0,7.0,29.77,106.71000000000004,38.45,154.82,3.09
2018-01-16 14:00:00,66.0,221.0,70.0,1.1,19.0,7.0,29.61,106.73000000000002,40.84,155.86,3.53
2018-01-16 15:00:00,69.0,227.0,83.0,1.2,8.0,8.0,29.45,106.75999999999999,43.23,156.66,3.97
2018-01-16 16:00:00,54.0,175.0,77.0,1.3600000143051147,8.0,11.0,29.16,106.63999999999999,44.33,146.79,3.12
2018-01-16 17:00:00,54.0,143.0,73.0,1.1,8.0,14.0,28.87,106.52999999999997,45.43,130.56,2.43
2018-01-16 18:00:00,65.0,157.0,75.0,1.2,5.0,15.0,28.58,106.41999999999996,46.53,105.56,2.06
2018-01-16 19:00:00,66.0,158.0,76.0,1.3,3.0,13.0,28.45,106.44000000000005,47.14,74.44,1.66
2018-01-16 20:00:00,65.0,148.0,76.0,1.2,4.0,14.0,28.33,106.45000000000005,47.75,39.99,1.89
2018-01-16 21:00:00,64.0,153.0,81.0,1.7,3.0,18.0,28.21,106.47000000000003,48.36,18.63,2.58
2018-01-16 22:00:00,65.0,159.0,83.0,2.0,3.0,19.0,28.32,106.88999999999999,48.3,18.3,2.71
2018-01-16 23:00:00,63.0,155.0,81.0,2.0,4.0,23.0,28.42,107.32000000000005,48.25,18.01,2.84
2018-01-17 00:00:00,64.0,153.0,79.0,2.0,4.0,23.0,28.53,107.74000000000001,48.19,17.74,2.97
2018-01-17 01:00:00,71.0,161.0,79.0,2.2,5.0,28.0,29.59,108.14999999999998,44.3,13.98,3.68
2018-01-17 02:00:00,77.0,177.0,79.0,2.1,6.0,26.0,30.65,108.55999999999995,40.4,11.45,4.4
2018-01-17 03:00:00,73.0,187.0,75.0,2.0,12.0,23.0,31.71,108.98000000000002,36.51,9.63,5.13
2018-01-17 04:00:00,69.0,182.0,61.0,1.7,24.0,22.0,32.8,109.03999999999996,29.96,342.5,8.94
2018-01-17 05:00:00,43.0,127.0,36.0,1.0,47.0,12.0,33.89,109.10000000000002,23.41,332.54,13.52
2018-01-17 06:00:00,18.0,46.0,21.0,0.5,69.0,4.0,34.980000000000004,109.15999999999997,16.86,327.69,18.3
2018-01-17 07:00:00,7.0,41.0,10.0,0.3,82.0,2.0,34.44,109.84000000000003,16.72,331.19,16.36
2018-01-17 08:00:00,10.0,56.0,11.0,0.3,80.0,2.0,33.9,110.51999999999998,16.58,335.6,14.5
2018-01-17 09:00:00,6.0,48.0,13.0,0.3,77.0,2.0,33.35,111.20000000000005,16.44,341.26,12.74
2018-01-17 10:00:00,6.0,39.0,18.0,0.3,71.0,2.0,32.39,111.86000000000001,17.18,342.59,10.66
2018-01-17 11:00:00,6.0,36.0,21.0,0.3,67.0,2.0,31.42,112.52999999999997,17.92,344.55,8.59
2018-01-17 12:00:00,12.0,38.0,41.0,0.4,45.0,2.0,30.45,113.19000000000005,18.65,347.75,6.53
2018-01-17 13:00:00,6.0,36.0,47.0,0.4,39.0,2.0,30.18,113.75,18.75,345.63,5.83
2018-01-17 14:00:00,10.0,29.0,44.0,0.5,38.0,3.0,29.91,114.32000000000005,18.84,342.94,5.15
2018-01-17 15:00:00,13.0,33.0,59.0,0.6,23.0,3.0,29.64,114.88,18.93,339.43,4.47
2018-01-17 16:00:00,13.0,39.0,69.0,0.6,11.0,4.0,29.44,114.98000000000002,20.06,333.42,3.47
2018-01-17 17:00:00,14.0,30.0,75.0,0.8,6.0,5.0,29.25,115.07000000000005,21.2,322.76,2.53
2018-01-17 18:00:00,16.0,33.0,77.0,0.7,3.0,5.0,29.05,115.16999999999996,22.34,301.57,1.77
2018-01-17 19:00:00,9.0,28.0,79.0,0.5,5.0,5.0,28.88,115.29999999999995,23.3,324.84,1.76
2018-01-17 20:00:00,9.0,41.0,82.0,0.5,3.0,7.0,28.71,115.42999999999995,24.26,345.23,2.01
2018-01-17 21:00:00,13.0,45.0,78.0,0.5,3.0,5.0,28.54,115.55999999999995,25.22,359.68,2.46
2018-01-17 22:00:00,15.0,36.0,77.0,0.7,4.0,5.0,28.34,115.80999999999995,26.51,350.65,1.67
2018-01-17 23:00:00,11.0,27.0,58.0,0.5,16.0,3.0,28.14,116.07000000000005,27.8,327.75,0.99
2018-01-18 00:00:00,12.0,43.0,78.0,0.8,3.0,4.0,27.94,116.33000000000004,29.09,272.14,0.79
2018-01-18 01:00:00,19.0,62.0,77.0,1.2,6.0,7.0,28.97,116.41999999999996,27.88,303.55,0.07
2018-01-18 02:00:00,75.0,53.0,72.0,1.3,9.0,21.0,29.99,116.50999999999999,26.67,86.31,0.68
2018-01-18 04:00:00,21.0,53.0,72.0,1.100000023841858,18.0,10.0,31.8,115.84000000000003,24.54,117.24,2.46
2018-01-18 05:00:00,35.0,41.0,63.0,1.1,32.0,9.0,32.58,115.08000000000004,23.61,127.8,3.76
2018-01-18 06:00:00,64.0,85.0,72.0,1.2,35.0,11.0,33.37,114.32000000000005,22.68,132.85,5.12
2018-01-18 07:00:00,62.0,106.0,81.0,1.2,32.0,11.0,33.03,113.98000000000002,24.95,140.36,5.49
2018-01-18 08:00:00,74.0,123.0,82.0,1.2,33.0,16.0,32.7,113.63999999999999,27.22,146.83,5.94
